participant,domain,xai,case,instance id,selected model family,model MAP subset probability,observed selection F1 model,observed selection F1 baseline,observed amount MAE model,observed amount MAE baseline,observed validity,observed boundary distance,observed plausibility,model validity,baseline validity,model plausibility,baseline plausibility,model boundary distance,baseline boundary distance
R_5g6goAxW0POnfXS,housing,counterfactual,2,2275,weighted examples,0.43947477971044574,0.5,0.5,0.18735650599623468,0.23717171699999998,0.0,0.030415531,0.9970909091,1.0,0.0,0.9632472168157192,0.9577272727272728,0.1658605349437436,0.03789599504957042
R_5g6goAxW0POnfXS,housing,counterfactual,3,675,weighted examples,0.5592606362414918,0.0,1.0,0.49397534909601115,0.33238636359999996,0.0,0.2340792292,0.9839772727,0.0,0.0,0.9732340790396166,0.9998863636363636,0.47883586156046754,0.33300563648212667
R_5g6goAxW0POnfXS,housing,counterfactual,4,102,weighted examples,0.47702387650749795,0.0,0.0,0.25577984011405736,0.17505681820000002,0.0,0.04901628,0.9988181818,1.0,0.0,0.9712450841979126,0.96,0.08890143640805545,0.05151379731013861
R_5g6goAxW0POnfXS,housing,counterfactual,5,577,weighted examples,0.46465669586320163,0.5,0.0,0.27160061560665594,0.2662405303,1.0,0.0841574534,0.9910227273,1.0,0.0,0.9727959834475466,0.96,0.09572300147913605,0.05886699609321944
R_5g6goAxW0POnfXS,housing,counterfactual,6,2447,weighted examples,0.4491522418278174,0.5,0.0,0.26894290484002176,0.29024621225,0.0,0.2135545752,0.9997727273,0.0,0.0,0.9781797116111385,0.9594318181818182,0.36117932346049036,0.11489332950554429
R_5g6goAxW0POnfXS,housing,counterfactual,7,1751,weighted examples,0.3049573609468744,0.5,0.0,0.3577908540007508,0.32121212125,0.0,0.3406069289,0.9907954545,1.0,0.0,0.9997502698731777,0.9753409090909091,0.22715661610018995,0.39261351458026217
R_5g6goAxW0POnfXS,housing,counterfactual,8,553,weighted examples,0.4969304587651657,0.5,0.5,0.24101754929327476,0.20836489900000002,0.0,0.2256253559,0.998125,0.0,0.0,0.9920371978361564,0.97875,0.025739857143112804,0.30292663465880254
R_5g6goAxW0POnfXS,housing,counterfactual,9,172,weighted examples,0.2871167030231714,1.0,0.5,0.2184109181895019,0.22626262600000002,1.0,0.0777936742,0.9957954545,0.0,1.0,0.9881659357302599,0.9685227272727273,0.047141387526110634,0.13749782208566835
R_5g6goAxW0POnfXS,housing,counterfactual,10,2728,weighted examples,0.3279210313047539,0.0,0.5,0.3452885087542472,0.18374368666666666,0.0,0.0171629749,0.9964204545,0.0,0.0,0.9926512616700645,0.9789772727272728,0.08030679233656167,0.011581249412214056
R_5j6OULl151xAZzJ,diabetes,attribution,1,26,feature contribution,0.45305938078574604,1.0,0.5,0.18486587952208627,0.18958991,1.0,0.0843035763,0.9789801727,0.0,0.0,0.930733383973191,0.9433529701833689,0.09406016704163286,0.11243694370204654
R_5j6OULl151xAZzJ,diabetes,attribution,2,56,feature contribution,0.41682514692907335,1.0,0.5,0.04146938132757759,0.14804861666666666,1.0,0.1163926947,0.9463893602,1.0,0.0,0.933777503900748,0.9621016051281109,0.13083523627861793,0.1181709662933575
R_5j6OULl151xAZzJ,diabetes,attribution,3,53,feature contribution,0.7623605445933679,1.0,0.0,0.0912259818423739,0.3348155075,0.0,0.065245755,0.9254225975,1.0,0.0,0.9207805297912324,0.9484948791649523,0.05796733617835392,0.17020935569562506
R_5j6OULl151xAZzJ,diabetes,attribution,4,35,feature contribution,0.5896386502702861,1.0,0.0,0.12609789800327564,0.3050586635,0.0,0.3388991973,0.8932812457,0.0,0.0,0.8680616661378304,0.8941009328494868,0.3024310128887698,0.4742642975336425
R_5j6OULl151xAZzJ,diabetes,attribution,5,14,feature contribution,0.743515067841046,1.0,1.0,0.04871620478966182,0.33359972800000004,1.0,0.0632183305,0.906873626,1.0,0.0,0.9087345717366154,0.9418792528983757,0.041067340512412676,0.040112881971640535
R_5j6OULl151xAZzJ,diabetes,attribution,6,32,feature contribution,0.629215517321037,1.0,0.0,0.16516658378492027,0.14644333375000002,1.0,0.0633046919,0.9311152733,0.0,1.0,0.9361701141107416,0.9070093975415482,0.046181566426508336,0.10351820813687626
R_5j6OULl151xAZzJ,diabetes,attribution,7,42,feature contribution,0.5363989960992093,1.0,0.5,0.13154445999945388,0.1127767588409909,1.0,0.1158982109,0.9430891165,0.0,0.0,0.9419285832753295,0.9299164728451954,0.07017880084150341,0.05001867657301373
R_5j6OULl151xAZzJ,diabetes,attribution,8,30,feature contribution,0.6335222840826628,1.0,0.0,0.1737191315495956,0.1386744205,0.0,0.1649470559,0.9219555291,0.0,0.0,0.8872117027729369,0.8884953910396058,0.2423230394644077,0.13591383696484927
R_5j6OULl151xAZzJ,diabetes,attribution,9,33,feature contribution,0.6052020807453349,1.0,1.0,0.021739130521739147,0.204347826,1.0,0.1466689781,0.9236878853,1.0,1.0,0.9193400592400618,0.9499103247440124,0.20288424225370427,0.06470056586395556
R_5j6OULl151xAZzJ,diabetes,attribution,10,7,feature contribution,0.479979756118661,0.5,0.5,0.17202848620664501,0.162963868,0.0,0.1020494116,0.9472544517,1.0,0.0,0.917658176766929,0.9432507749378842,0.13285559730935304,0.026576644318439868
R_5j6OULl151xAZzJ,diabetes,attribution,11,58,feature contribution,0.5762720746077137,0.0,0.0,0.004930844756386832,0.05103109789999999,0.0,0.1289271134,0.9255624084,0.0,0.0,0.9267098680159499,0.9051499692733952,0.034243116974315146,0.015798628337693243
R_5j6OULl151xAZzJ,diabetes,attribution,12,12,feature contribution,0.5381482207363246,0.0,0.0,0.021589309516346866,0.06756111249999999,0.0,0.0276189894,0.9469121237,0.0,1.0,0.9414989573965619,0.9248369485727007,0.06132546723903376,0.035998793690712294
R_5j6OULl151xAZzJ,diabetes,attribution,13,51,feature contribution,0.41657986200109415,1.0,1.0,0.051628560947252974,0.04048631190000003,0.0,0.1115911773,0.9026566969,0.0,0.0,0.9025333312408909,0.8964768967439194,0.04777251410646077,0.030595565074088588
R_5j6OULl151xAZzJ,diabetes,attribution,14,11,feature contribution,0.4634465792755301,0.0,0.0,0.10560316830024752,0.08260869564999998,0.0,0.2097809283,0.9436770274,0.0,0.0,0.9683321027679089,0.9367205056691914,0.09136695355030539,0.2008857446291391
R_5j6OULl151xAZzJ,diabetes,attribution,15,15,feature contribution,0.6140367649878296,1.0,0.0,0.09654231609033335,0.10330726064999998,0.0,0.2598632356,0.9024705969,0.0,0.0,0.8831621336995816,0.8611476926576482,0.26862928843863354,0.24442248410869108
R_5j6OULl151xAZzJ,diabetes,attribution,16,59,feature contribution,0.754559425830034,0.0,1.0,0.14862795107253546,0.030434782600000015,0.0,0.0651072038,0.9563126583,0.0,0.0,0.9550254745123514,0.9623996148171047,0.06432505028981161,0.04283183314783964
R_5j6OULl151xAZzJ,diabetes,attribution,17,0,feature contribution,0.5704682676061131,0.0,0.0,0.12944737651549013,0.1283634414,1.0,0.1450119266,0.857897584,0.0,0.0,0.8760561355411757,0.8756225614949796,0.013862530796251937,0.013631053068592802
R_5j6OULl151xAZzJ,diabetes,attribution,18,31,feature contribution,0.7351982940959798,1.0,0.0,0.1423822343255501,0.13076857674999998,0.0,0.0559592101,0.9506823943,1.0,0.0,0.9336046478250325,0.9516190608244436,0.08115963289454992,0.31707840365515966
R_5j6OULl151xAZzJ,diabetes,attribution,19,20,feature contribution,0.7604243111213304,0.0,0.0,0.09746797003158192,0.10434782609999999,0.0,0.160932174,0.9576026054,0.0,1.0,0.9700248060832233,0.9565822237699002,0.10512314569529313,0.01815119974213386
R_5j6OULl151xAZzJ,diabetes,attribution,20,52,feature contribution,0.6629198008564373,0.0,0.0,0.06997347255612044,0.1152173913,0.0,0.4646291882,0.9307285633,0.0,0.0,0.9201304785811276,0.9020329110835759,0.37493485964330553,0.30659917158126265
R_5jOrV0ED2kEcpj3,housing,attribution,1,2987,feature contribution,0.31021876585426034,0.0,0.0,0.15079143755435245,0.22272727273333337,1.0,0.0596997038,0.99625,1.0,1.0,0.9827759408692454,0.98875,0.047162775416919156,0.16917646913881842
R_5jOrV0ED2kEcpj3,housing,attribution,2,1760,feature contribution,0.23302092352805415,0.5,0.5,0.18124144339133755,0.24444444443333335,0.0,0.0434401373,0.9996590909,0.0,0.0,0.9976945278979247,0.9796590909090909,0.18416136003173222,0.023796187106340932
R_5jOrV0ED2kEcpj3,housing,attribution,3,3174,feature contribution,0.4535663691339694,0.0,0.0,0.28942728426682146,0.5490909091,1.0,0.0095791405,0.9651818182,1.0,1.0,0.9404109044769078,0.94125,0.059876478338054276,0.029954493626764896
R_5jOrV0ED2kEcpj3,housing,attribution,4,577,feature contribution,0.2753070431100828,0.6666666666666666,0.3333333333333333,0.2989708803461645,0.30606060606,1.0,0.1754639694,0.9863636364,1.0,1.0,0.9620507996934302,0.9598863636363637,0.03074023545676069,0.05121155622320506
R_5jOrV0ED2kEcpj3,housing,attribution,5,102,feature contribution,0.251902729666871,0.3333333333333333,0.6666666666666666,0.2939150877815256,0.3609848485,1.0,0.1647247434,0.9945454545,1.0,0.0,0.955608720689488,0.9780681818181818,0.08233746718891677,0.047168901195062174
R_5jOrV0ED2kEcpj3,housing,attribution,6,2255,feature contribution,0.22692872537169637,0.0,0.5,0.10467668159134047,0.1948484848333333,0.0,0.0603157686,0.9988295455,0.0,0.0,0.9983382001723822,0.978125,0.2212513251394384,0.22108761326541884
R_5jOrV0ED2kEcpj3,housing,attribution,7,2275,feature contribution,0.36563066472662775,0.0,0.0,0.20399664216612148,0.25,1.0,0.3274516757,0.9588636364,0.0,0.0,0.9961286158608241,0.9981818181818182,0.007972900701659957,0.05918544546616933
R_5jOrV0ED2kEcpj3,housing,attribution,8,614,feature contribution,0.290927487427697,0.3333333333333333,1.0,0.36217057717056544,0.5646464646666667,1.0,0.2834895221,0.9795454545,1.0,1.0,0.9680188167809497,0.9581818181818181,0.0964031843741343,0.010613120160049255
R_5jOrV0ED2kEcpj3,housing,attribution,9,675,feature contribution,0.4883944866299173,0.8571428571428571,0.6666666666666666,0.24985034618134871,0.33690814395,0.0,0.1099904539,0.9996022727,1.0,0.0,0.9495704806209816,0.96,0.17041195116223345,0.1942602210429749
R_5jOrV0ED2kEcpj3,housing,attribution,10,692,feature contribution,0.38096626458715765,0.5,0.5,0.31006689468363563,0.3555555555666667,1.0,0.3191908557,0.9732954545,1.0,0.0,0.9631813105987148,0.9776136363636364,0.026094666289323498,0.08524065689461835
R_5jOrV0ED2kEcpj3,housing,attribution,11,456,feature contribution,0.28874088332754366,0.5,0.6666666666666666,0.38819380005587617,0.568181818,0.0,0.5024482486,0.9914772727,1.0,0.0,0.9576140229240501,0.9907954545454546,0.07364429898735128,0.45329656778187155
R_5jOrV0ED2kEcpj3,housing,attribution,12,172,feature contribution,0.3435394011043734,0.6666666666666666,0.6666666666666666,0.2631587562100921,0.1546969695,1.0,0.0952987785,0.997,1.0,1.0,0.9181565265828736,0.9507954545454546,0.16293302560589512,0.1928493152222297
R_5jOrV0ED2kEcpj3,housing,attribution,13,2728,feature contribution,0.3469428081664706,0.6666666666666666,0.6666666666666666,0.22302505755108187,0.2046969695,0.0,0.0602238145,0.9988181818,1.0,0.0,0.9470487641411824,0.9473863636363636,0.1259625264794397,0.015555298478293289
R_5jOrV0ED2kEcpj3,housing,attribution,14,1155,feature contribution,0.4579855178447581,0.6666666666666666,0.0,0.4368693574760272,0.42060606060000005,0.0,0.0444559899,0.9482954545,1.0,0.0,0.9763044654299582,0.9793181818181819,0.04685154829671744,0.6405286127851972
R_5jOrV0ED2kEcpj3,housing,attribution,15,2767,feature contribution,0.4816050342057623,0.6666666666666666,0.3333333333333333,0.3243018153251136,0.30606060620000003,0.0,0.0261100649,0.9846590909,1.0,0.0,0.9931533140778488,0.9598863636363636,0.053892506409993164,0.27926092202960984
R_5jOrV0ED2kEcpj3,housing,attribution,16,2462,feature contribution,0.3761668180598468,0.6666666666666666,0.6666666666666666,0.35810747217774014,0.50121212125,0.0,0.0015172153,0.9933863636,1.0,0.0,0.9555601299802973,0.9525,0.018700287024983546,0.6424003856995606
R_5jOrV0ED2kEcpj3,housing,attribution,17,553,feature contribution,0.46087194733374104,0.6666666666666666,1.0,0.3272705196741583,0.4743434343333333,1.0,0.0028299748,0.9831590909,1.0,0.0,0.9730027430949455,0.9576136363636364,0.06397433345298781,0.39225389450564124
R_5jOrV0ED2kEcpj3,housing,attribution,18,1751,feature contribution,0.47962851899184644,0.6666666666666666,0.6666666666666666,0.33344493162850924,0.383030303,1.0,0.0583881613,0.9740681818,1.0,0.0,0.990454531406744,0.9775,0.10393903933148209,0.27820517689738106
R_5jOrV0ED2kEcpj3,housing,attribution,19,1657,feature contribution,0.46987397777382633,0.6666666666666666,0.6666666666666666,0.32002143117649556,0.383030303,1.0,0.02389571,0.9729318182,1.0,0.0,0.9898959328442267,0.9780681818181819,0.10129724205485062,0.21874086027862655
R_5jOrV0ED2kEcpj3,housing,attribution,20,2447,feature contribution,0.6627353877579851,0.75,0.5714285714285714,0.3547112964799721,0.36581818180000003,1.0,0.0132613707,0.9786136364,1.0,0.0,0.9555511077923863,0.9578409090909091,0.12318798986579507,0.030432715943194855
R_5kGrfdcFvaTZHov,diabetes,attribution,1,32,feature contribution,0.5419392817067988,1.0,0.0,0.21790514766833324,0.2284524150202703,0.0,0.0265876296,0.9560851858,1.0,1.0,0.9328869377289826,0.917362930875174,0.08353308321787756,0.07027094847493331
R_5kGrfdcFvaTZHov,diabetes,attribution,2,14,feature contribution,0.3387617403884726,1.0,0.6666666666666666,0.07176690787820231,0.25714608650000004,0.0,0.0546064825,0.9585710731,1.0,0.0,0.9352743280660121,0.9419590513414403,0.18473499052442635,0.24129278450084177
R_5kGrfdcFvaTZHov,diabetes,attribution,3,33,feature contribution,0.4555504779377577,0.5,0.6666666666666666,0.17602294107846164,0.23868944199999997,1.0,0.3400113569,0.9336716561,1.0,1.0,0.9435473264630256,0.9151277160483601,0.08438396893022843,0.10274748830817315
R_5kGrfdcFvaTZHov,diabetes,attribution,4,42,feature contribution,0.31169666513201233,1.0,0.0,0.20943508379462458,0.2045083803807432,1.0,0.2282077721,0.94455823,1.0,0.0,0.9390244350776038,0.9164743494038362,0.005377828690912856,0.09893458121521614
R_5kGrfdcFvaTZHov,diabetes,attribution,5,30,feature contribution,0.3866309492188057,1.0,0.4,0.29165448587737025,0.21172942175675674,1.0,0.0593783309,0.9453330713,0.0,0.0,0.8864298317231419,0.8610803554774507,0.24858623723234008,0.2346431159404283
R_5kGrfdcFvaTZHov,diabetes,attribution,6,35,feature contribution,0.3698143096047238,0.6666666666666666,0.6666666666666666,0.15134234775597086,0.2999440807173913,0.0,0.1784442741,0.9634414875,0.0,0.0,0.9359702713880907,0.8654052806755738,0.23897809361712932,0.5079280187075761
R_5kGrfdcFvaTZHov,diabetes,attribution,7,7,feature contribution,0.4988877636144265,1.0,0.75,0.10602842162424722,0.21099013960000002,0.0,0.0028329919,0.9597281377,1.0,0.0,0.9532113341613708,0.9345545785645413,0.09041154749028979,0.12582936360647062
R_5kGrfdcFvaTZHov,diabetes,attribution,8,26,feature contribution,0.414179832843928,0.75,0.75,0.10381973520889957,0.1732210872,1.0,0.2297717987,0.9333455242,1.0,1.0,0.9534237362095425,0.9594314986004275,0.011444920924739976,0.0068486810537183584
R_5kGrfdcFvaTZHov,diabetes,attribution,9,56,feature contribution,0.30698211506752676,0.6666666666666666,0.6666666666666666,0.21566788905501033,0.27635200449999997,1.0,0.0991497035,0.9430815434,1.0,1.0,0.9372736871672849,0.9315143588490593,0.09857417354174308,0.09637788461678104
R_5kGrfdcFvaTZHov,diabetes,attribution,10,53,feature contribution,0.3250142204750352,0.75,0.75,0.11794771038864212,0.2207432458,1.0,0.0847690758,0.9245700419,1.0,0.0,0.949796478066475,0.9585450122828216,0.13335659204201994,0.08230865015694946
R_5kGrfdcFvaTZHov,diabetes,attribution,11,11,feature contribution,0.3562058768566348,0.6666666666666666,0.3333333333333333,0.09238515904045948,0.09548513480000001,0.0,0.2337646488,0.9771199021,0.0,0.0,0.9632342767591484,0.9183421272908131,0.21511927415801432,0.14833896470860364
R_5kGrfdcFvaTZHov,diabetes,attribution,12,31,feature contribution,0.4340732506247041,0.5,0.5,0.2691378334154131,0.2642777404,0.0,0.1816901796,0.9362483553,1.0,0.0,0.9363835356366327,0.950832929086784,0.07328823538370319,0.2278029779916868
R_5kGrfdcFvaTZHov,diabetes,attribution,13,0,feature contribution,0.3215073913228176,0.6666666666666666,0.6666666666666666,0.23919928166384677,0.22681844649999996,1.0,0.1528202238,0.914632723,0.0,1.0,0.8627600681112276,0.8671749638964674,0.014034461229063877,0.09046106602945947
R_5kGrfdcFvaTZHov,diabetes,attribution,14,51,feature contribution,0.37091958920534945,0.5,0.0,0.27400170016764364,0.2609308813,0.0,0.0598697612,0.8927021455,0.0,0.0,0.9052126829617234,0.9005310134241848,0.039347741097696204,0.08693529776914694
R_5kGrfdcFvaTZHov,diabetes,attribution,15,12,feature contribution,0.4399425208072619,0.6666666666666666,0.3333333333333333,0.29897033132904477,0.27886117532000004,1.0,0.0526769426,0.8873786156,0.0,1.0,0.9386455870992702,0.8848369485727007,0.0620198809575398,0.012134261194238716
R_5kGrfdcFvaTZHov,diabetes,attribution,16,52,feature contribution,0.3994295977441508,1.0,0.5,0.5824812729076336,0.47740143120000006,1.0,0.1268966053,0.891311991,0.0,0.0,0.9275381250034405,0.9220329110835759,0.20118411183845109,0.2813525846383232
R_5kGrfdcFvaTZHov,diabetes,attribution,17,58,feature contribution,0.3431012730658377,0.6666666666666666,0.6666666666666666,0.3034872052233974,0.28889923475,1.0,0.4097758548,0.9724570008,0.0,1.0,0.9309736619024312,0.9504349839127683,0.004495298097436928,0.1766906287811279
R_5kGrfdcFvaTZHov,diabetes,attribution,18,20,feature contribution,0.5156422766058507,0.0,1.0,0.13706498318639448,0.15559650460000002,1.0,0.1143688798,0.9233156238,0.0,0.0,0.9495180935708002,0.9611180798325837,0.08054409518473088,0.028412333478231244
R_5kGrfdcFvaTZHov,diabetes,attribution,19,59,feature contribution,0.24158227076951805,1.0,0.3333333333333333,0.30748879590512346,0.25248110704000004,0.0,0.0392742341,0.9387975701,0.0,0.0,0.9299321021196805,0.9332104256279155,0.10745982599879322,0.027058563358736354
R_5kGrfdcFvaTZHov,diabetes,attribution,20,15,feature contribution,0.36275360701073117,1.0,0.5,0.5416176926120599,0.3841321396,1.0,0.3185215236,0.8967236094,0.0,0.0,0.888927596339581,0.8560828951206904,0.20954046007363356,0.14739796518153592
R_5lApGQB2048vlh4,housing,none,1,577,feature contribution,0.5568070174584341,0.75,0.75,0.21725448663688685,0.27327651515999996,1.0,0.0233899949,0.9988068182,1.0,0.0,0.9598126674715365,0.9381818181818182,0.15027190408423696,0.00858386528630295
R_5lApGQB2048vlh4,housing,none,2,2255,feature contribution,0.3068233974325252,1.0,1.0,0.27618194490262743,0.20056818179999997,1.0,0.2221339985,0.9998295455,0.0,0.0,0.9937114143319601,0.9799431818181819,0.22559881961905612,0.0829369186919155
R_5lApGQB2048vlh4,housing,none,3,102,feature contribution,0.5568070174584341,0.75,0.75,0.235932517237113,0.29865151516,0.0,0.0005004686,0.9980909091,1.0,0.0,0.9603434056468992,0.9381818181818182,0.0981665367531318,0.026835001226677424
R_5lApGQB2048vlh4,housing,none,4,3174,feature contribution,0.32150005819598815,0.4,0.4,0.3141494124659761,0.3629214015022727,1.0,0.3918013763,0.9834318182,1.0,1.0,0.9386766821381283,0.9030681818181818,0.06561883291305425,0.15197132124676022
R_5lApGQB2048vlh4,housing,none,5,2275,feature contribution,0.6246897251397974,0.0,0.0,0.1134522262397497,0.15170454545,1.0,0.2067357353,0.9992045455,1.0,0.0,0.9930282004113729,0.9777272727272728,0.01631146398514874,0.047277259905648183
R_5lApGQB2048vlh4,housing,none,6,1760,feature contribution,0.32150005819598815,0.6666666666666666,0.6666666666666666,0.20816831571957362,0.243205492425,1.0,0.1760619582,0.9997159091,0.0,0.0,0.9923170636734566,0.9596590909090909,0.14871641533221006,0.05471083160471629
R_5lApGQB2048vlh4,housing,none,7,692,feature contribution,0.5568070174584341,0.75,0.75,0.2408641742947431,0.3105492424199999,1.0,0.3304305563,0.9808522727,1.0,1.0,0.9503419149255851,0.9571590909090909,0.2578290082736848,0.02968301387125677
R_5lApGQB2048vlh4,housing,none,8,2987,feature contribution,0.32150005819598815,0.8,0.6666666666666666,0.3093331698990187,0.21737215910000002,1.0,0.2987855809,0.9797954545,1.0,1.0,0.9814749019321385,0.94875,0.04497751740288705,0.1568740938616423
R_5lApGQB2048vlh4,housing,none,9,614,feature contribution,0.5568070174584341,0.75,0.75,0.22078182051171594,0.26124242426,1.0,0.3749871854,0.9984772727,1.0,0.0,0.9634944729895643,0.9577272727272728,0.02449316115227279,0.01767224077742291
