row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
314,R_5gkJQXcSCkjRBmu,diabetes,testing,0.215219871146,0.0308997707835,-0.184320100362
315,R_5gkJQXcSCkjRBmu,diabetes,testing,0.034821278767,0.0184004228446,-0.0164208559224
316,R_5gkJQXcSCkjRBmu,diabetes,testing,0.038863565943,0.179033710624,0.140170144681
317,R_5gkJQXcSCkjRBmu,diabetes,testing,0.0818222236912,0.0165886640887,-0.0652335596025
318,R_5gkJQXcSCkjRBmu,diabetes,testing,0.558946397893,0.0597419662366,-0.499204431656
319,R_5gkJQXcSCkjRBmu,diabetes,testing,0.204135275223,0.0787102146421,-0.125425060581
320,R_5gkJQXcSCkjRBmu,diabetes,testing,0.030760691058,0.0454902224035,0.0147295313455
321,R_1WAqgPTkRSdmI9W,diabetes,training,,,
322,R_1WAqgPTkRSdmI9W,diabetes,training,,,
323,R_1WAqgPTkRSdmI9W,diabetes,training,,,
324,R_1WAqgPTkRSdmI9W,diabetes,training,,,
325,R_1WAqgPTkRSdmI9W,diabetes,training,,,
326,R_1WAqgPTkRSdmI9W,diabetes,training,,,
327,R_1WAqgPTkRSdmI9W,diabetes,training,,,
